tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,dt_start_date,dt_starting_time,dt_starttime
501,2021-02-01 04:32:35.6990,2021-02-01 04:40:57.1360,3709,W 15 St & 6 Ave,40.73804614248277,-73.99642959237099,461,E 20 St & 2 Ave,40.73587678,-73.98205027,42035,Subscriber,1941,1,2021-02-01,04:32:35.699000,2021-02-01 04:32:35.699
129,2021-02-01 04:36:40.6730,2021-02-01 04:38:50.3590,3437,Riverside Dr & W 91 St,40.793134809866636,-73.97700369358063,3437,Riverside Dr & W 91 St,40.793134809866636,-73.97700369358063,36514,Customer,1969,0,2021-02-01,04:36:40.673000,2021-02-01 04:36:40.673
599,2021-02-01 04:39:45.8020,2021-02-01 04:49:45.4970,3673,Dean St & Franklin Ave,40.67759206937376,-73.95563721656801,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,49880,Subscriber,1991,2,2021-02-01,04:39:45.802000,2021-02-01 04:39:45.802
906,2021-02-01 04:44:43.3090,2021-02-01 04:59:49.6810,4085,Grand Concourse & E 171 St,40.839549,-73.913004,3986,E 149 St & Morris Ave,40.81734,-73.922962,37190,Subscriber,2000,1,2021-02-01,04:44:43.309000,2021-02-01 04:44:43.309
968,2021-02-01 04:52:06.0290,2021-02-01 05:08:14.1300,4002,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,4143,Hunts Point Ave & Bryant Ave,40.813990999999994,-73.8855,48736,Customer,1999,1,2021-02-01,04:52:06.029000,2021-02-01 04:52:06.029
1720,2021-02-01 04:55:15.4470,2021-02-01 05:23:56.1940,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,4118,Liberty St & Nassau St,40.70858894240581,-74.00935482235809,42421,Subscriber,1981,1,2021-02-01,04:55:15.447000,2021-02-01 04:55:15.447
447,2021-02-01 04:56:12.8070,2021-02-01 05:03:40.0840,445,E 10 St & Avenue A,40.72740794,-73.98142006,317,E 6 St & Avenue B,40.72453734,-73.98185424,40566,Subscriber,1980,2,2021-02-01,04:56:12.807000,2021-02-01 04:56:12.807
599,2021-02-01 04:57:20.0020,2021-02-01 05:07:19.2970,3973,St Nicholas Ave & W 150 St,40.827212,-73.942722,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,37879,Customer,1976,1,2021-02-01,04:57:20.002000,2021-02-01 04:57:20.002
2454,2021-02-01 04:57:55.1170,2021-02-01 05:38:49.4430,422,W 59 St & 10 Ave,40.770513,-73.988038,468,Broadway & W 56 St,40.7652654,-73.98192338,36479,Subscriber,1976,1,2021-02-01,04:57:55.117000,2021-02-01 04:57:55.117
954,2021-02-01 04:59:17.4130,2021-02-01 05:15:11.5630,492,W 33 St & 7 Ave,40.75019995,-73.99093085,305,E 58 St & 3 Ave,40.76095756,-73.96724467,42832,Subscriber,1970,1,2021-02-01,04:59:17.413000,2021-02-01 04:59:17.413
660,2021-02-01 05:00:48.2530,2021-02-01 05:11:48.3370,492,W 33 St & 7 Ave,40.75019995,-73.99093085,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,49944,Subscriber,1960,1,2021-02-01,05:00:48.253000,2021-02-01 05:00:48.253
659,2021-02-01 05:09:02.2460,2021-02-01 05:20:01.5420,450,W 49 St & 8 Ave,40.76227205,-73.98788205,450,W 49 St & 8 Ave,40.76227205,-73.98788205,47753,Subscriber,1983,1,2021-02-01,05:09:02.246000,2021-02-01 05:09:02.246
206,2021-02-01 05:12:59.2180,2021-02-01 05:16:25.5240,317,E 6 St & Avenue B,40.72453734,-73.98185424,3744,1 Ave & E 5 St,40.725864,-73.986389,40120,Subscriber,1982,1,2021-02-01,05:12:59.218000,2021-02-01 05:12:59.218
354,2021-02-01 05:16:01.7610,2021-02-01 05:21:56.4680,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,49474,Subscriber,1988,1,2021-02-01,05:16:01.761000,2021-02-01 05:16:01.761
434,2021-02-01 05:16:49.9340,2021-02-01 05:24:04.0710,3744,1 Ave & E 5 St,40.725864,-73.986389,545,E 23 St & 1 Ave,40.736502,-73.97809472,40120,Subscriber,1982,1,2021-02-01,05:16:49.934000,2021-02-01 05:16:49.934
260,2021-02-01 05:19:52.7850,2021-02-01 05:24:13.5970,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,402,Broadway & E 22 St,40.740343200000005,-73.98955109,43205,Subscriber,1982,1,2021-02-01,05:19:52.785000,2021-02-01 05:19:52.785
482,2021-02-01 05:20:59.7790,2021-02-01 05:29:01.7990,4045,West End Ave & W 60 St,40.77237,-73.99005,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,49540,Subscriber,1994,1,2021-02-01,05:20:59.779000,2021-02-01 05:20:59.779
1902,2021-02-01 05:23:56.7980,2021-02-01 05:55:38.8490,3313,6 Ave & 12 St,40.666318100000005,-73.9854617,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,36630,Subscriber,1965,2,2021-02-01,05:23:56.798000,2021-02-01 05:23:56.798
105,2021-02-01 05:24:10.0640,2021-02-01 05:25:55.7550,545,E 23 St & 1 Ave,40.736502,-73.97809472,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:24:10.064000,2021-02-01 05:24:10.064
75,2021-02-01 05:26:03.9950,2021-02-01 05:27:19.6270,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:26:03.995000,2021-02-01 05:26:03.995
78,2021-02-01 05:27:29.8410,2021-02-01 05:28:48.0510,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:27:29.841000,2021-02-01 05:27:29.841
663,2021-02-01 05:28:04.0080,2021-02-01 05:39:07.1280,478,11 Ave & W 41 St,40.76030096,-73.99884222,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,48285,Subscriber,1977,1,2021-02-01,05:28:04.008000,2021-02-01 05:28:04.008
85,2021-02-01 05:28:54.5280,2021-02-01 05:30:20.3610,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:28:54.528000,2021-02-01 05:28:54.528
507,2021-02-01 05:29:37.3320,2021-02-01 05:38:05.2620,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,3378,E 76 St & Park Ave,40.773763,-73.96222088,49552,Subscriber,1994,1,2021-02-01,05:29:37.332000,2021-02-01 05:29:37.332
625,2021-02-01 05:29:51.5450,2021-02-01 05:40:16.6220,3733,Avenue C & E 18 St,40.730563000000004,-73.973984,536,1 Ave & E 30 St,40.74144387,-73.97536082,31081,Subscriber,1981,1,2021-02-01,05:29:51.545000,2021-02-01 05:29:51.545
390,2021-02-01 05:30:33.2280,2021-02-01 05:37:03.2840,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,44529,Subscriber,1987,1,2021-02-01,05:30:33.228000,2021-02-01 05:30:33.228
77,2021-02-01 05:31:18.1710,2021-02-01 05:32:36.1290,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:31:18.171000,2021-02-01 05:31:18.171
88,2021-02-01 05:32:59.0260,2021-02-01 05:34:27.6780,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:32:59.026000,2021-02-01 05:32:59.026
77,2021-02-01 05:35:05.6800,2021-02-01 05:36:22.8460,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:35:05.680000,2021-02-01 05:35:05.680
623,2021-02-01 05:35:08.7520,2021-02-01 05:45:32.4340,3918,Avenue D & E 8 St,40.72387,-73.975767,254,W 11 St & 6 Ave,40.73532427,-73.99800419,47691,Subscriber,1990,1,2021-02-01,05:35:08.752000,2021-02-01 05:35:08.752
555,2021-02-01 05:36:12.4780,2021-02-01 05:45:28.3830,526,E 33 St & 5 Ave,40.74765947,-73.98490707,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,28172,Subscriber,1990,2,2021-02-01,05:36:12.478000,2021-02-01 05:36:12.478
83,2021-02-01 05:36:30.3270,2021-02-01 05:37:53.6210,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:36:30.327000,2021-02-01 05:36:30.327
92,2021-02-01 05:37:59.4560,2021-02-01 05:39:32.0850,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:37:59.456000,2021-02-01 05:37:59.456
3181,2021-02-01 05:39:11.0220,2021-02-01 06:32:12.1720,3501,E 118 St & Madison Ave,40.801486600000004,-73.9442507,546,E 30 St & Park Ave S,40.74444921,-73.98303529,45564,Subscriber,1967,1,2021-02-01,05:39:11.022000,2021-02-01 05:39:11.022
76,2021-02-01 05:39:36.3590,2021-02-01 05:40:52.9770,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:39:36.359000,2021-02-01 05:39:36.359
84,2021-02-01 05:41:04.1320,2021-02-01 05:42:28.7050,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:41:04.132000,2021-02-01 05:41:04.132
834,2021-02-01 05:41:23.3340,2021-02-01 05:55:17.4930,495,W 47 St & 10 Ave,40.76269882,-73.99301222,533,Broadway & W 38 St,40.75299641,-73.98721619,47518,Customer,1980,1,2021-02-01,05:41:23.334000,2021-02-01 05:41:23.334
85,2021-02-01 05:42:34.9770,2021-02-01 05:44:00.8800,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:42:34.977000,2021-02-01 05:42:34.977
255451,2021-02-01 05:43:03.7330,2021-02-04 04:40:34.7810,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,36929,Subscriber,1991,1,2021-02-01,05:43:03.733000,2021-02-01 05:43:03.733
157,2021-02-01 05:43:28.5590,2021-02-01 05:46:05.8370,4317,51 St & Hobart St,40.757764,-73.90765400000001,4265,49 St & 31 Ave,40.758057,-73.90983100000001,36811,Subscriber,1995,1,2021-02-01,05:43:28.559000,2021-02-01 05:43:28.559
86,2021-02-01 05:44:07.5120,2021-02-01 05:45:34.3140,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:44:07.512000,2021-02-01 05:44:07.512
3346,2021-02-01 05:44:18.9710,2021-02-01 06:40:05.5420,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3160,Central Park West & W 76 St,40.77896784,-73.97374737,34218,Subscriber,1970,1,2021-02-01,05:44:18.971000,2021-02-01 05:44:18.971
90,2021-02-01 05:45:41.2400,2021-02-01 05:47:11.3230,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:45:41.240000,2021-02-01 05:45:41.240
301,2021-02-01 05:45:45.7720,2021-02-01 05:50:47.2420,478,11 Ave & W 41 St,40.76030096,-73.99884222,458,11 Ave & W 27 St,40.751396,-74.00522600000001,49723,Subscriber,1972,1,2021-02-01,05:45:45.772000,2021-02-01 05:45:45.772
807,2021-02-01 05:46:14.3750,2021-02-01 05:59:42.1760,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,499,Broadway & W 60 St,40.76915505,-73.98191841,49447,Subscriber,1977,1,2021-02-01,05:46:14.375000,2021-02-01 05:46:14.375
3341,2021-02-01 05:46:26.8900,2021-02-01 06:42:08.7540,3894,8 Ave & W 16 St,40.740983,-74.00170200000001,4111,E 27 St & Park Ave S,40.742751796489955,-73.98471571505071,36169,Subscriber,1991,1,2021-02-01,05:46:26.890000,2021-02-01 05:46:26.890
851,2021-02-01 05:46:34.0690,2021-02-01 06:00:45.1790,4265,49 St & 31 Ave,40.758057,-73.90983100000001,3716,40 Ave & Crescent St,40.7535992020056,-73.9379560947418,37814,Subscriber,1995,1,2021-02-01,05:46:34.069000,2021-02-01 05:46:34.069
81,2021-02-01 05:47:16.8370,2021-02-01 05:48:38.7030,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:47:16.837000,2021-02-01 05:47:16.837
2414,2021-02-01 05:47:18.3770,2021-02-01 06:27:32.6790,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,48319,Subscriber,1994,2,2021-02-01,05:47:18.377000,2021-02-01 05:47:18.377
83,2021-02-01 05:49:08.8480,2021-02-01 05:50:32.1470,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:49:08.848000,2021-02-01 05:49:08.848
77,2021-02-01 05:50:39.0830,2021-02-01 05:51:56.1510,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:50:39.083000,2021-02-01 05:50:39.083
77,2021-02-01 05:52:03.8710,2021-02-01 05:53:20.9510,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:52:03.871000,2021-02-01 05:52:03.871
80,2021-02-01 05:53:29.6940,2021-02-01 05:54:50.1820,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:53:29.694000,2021-02-01 05:53:29.694
593,2021-02-01 05:54:52.8510,2021-02-01 06:04:46.6770,349,Rivington St & Ridge St,40.71850211,-73.98329859,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,48043,Subscriber,1938,1,2021-02-01,05:54:52.851000,2021-02-01 05:54:52.851
76,2021-02-01 05:54:58.8280,2021-02-01 05:56:15.4050,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:54:58.828000,2021-02-01 05:54:58.828
1422,2021-02-01 05:54:59.6350,2021-02-01 06:18:42.5050,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,546,E 30 St & Park Ave S,40.74444921,-73.98303529,37540,Subscriber,1988,1,2021-02-01,05:54:59.635000,2021-02-01 05:54:59.635
789,2021-02-01 05:55:05.2270,2021-02-01 06:08:14.4980,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,532,S 5 Pl & S 5 St,40.710451,-73.960876,48220,Subscriber,1982,1,2021-02-01,05:55:05.227000,2021-02-01 05:55:05.227
85,2021-02-01 05:56:24.9120,2021-02-01 05:57:50.5190,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:56:24.912000,2021-02-01 05:56:24.912
75,2021-02-01 05:57:57.0650,2021-02-01 05:59:12.9380,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,40120,Subscriber,1982,1,2021-02-01,05:57:57.065000,2021-02-01 05:57:57.065
308,2021-02-01 05:58:10.9460,2021-02-01 06:03:19.0010,3612,30 Ave & 21 St,40.77037429999999,-73.9286078,3721,31 St & Newtown Ave,40.7675487799971,-73.92093345522879,49812,Subscriber,1968,1,2021-02-01,05:58:10.946000,2021-02-01 05:58:10.946
84,2021-02-01 05:59:19.4740,2021-02-01 06:00:43.6600,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,174,E 25 St & 1 Ave,40.7381765,-73.97738662,40120,Subscriber,1982,1,2021-02-01,05:59:19.474000,2021-02-01 05:59:19.474
435,2021-02-04 00:00:35.1030,2021-02-04 00:07:51.0460,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,43920,Subscriber,1938,2,2021-02-04,00:00:35.103000,2021-02-04 00:00:35.103
820,2021-02-04 00:00:40.1560,2021-02-04 00:14:20.9490,3158,W 63 St & Broadway,40.77163851,-73.98261428,492,W 33 St & 7 Ave,40.75019995,-73.99093085,27453,Subscriber,1981,1,2021-02-04,00:00:40.156000,2021-02-04 00:00:40.156
366,2021-02-04 00:00:52.9990,2021-02-04 00:06:59.5300,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,25953,Subscriber,1964,0,2021-02-04,00:00:52.999000,2021-02-04 00:00:52.999
362,2021-02-04 00:01:02.8490,2021-02-04 00:07:05.4600,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,72,W 52 St & 11 Ave,40.76727216,-73.99392888,49474,Subscriber,1992,1,2021-02-04,00:01:02.849000,2021-02-04 00:01:02.849
703,2021-02-04 00:01:18.7700,2021-02-04 00:13:02.5660,4121,1 Ave & E 39 St,40.74714,-73.97113,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,35547,Subscriber,1972,1,2021-02-04,00:01:18.770000,2021-02-04 00:01:18.770
339,2021-02-04 00:02:38.7680,2021-02-04 00:08:18.0080,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,38384,Subscriber,1990,1,2021-02-04,00:02:38.768000,2021-02-04 00:02:38.768
548,2021-02-04 00:02:41.5930,2021-02-04 00:11:49.8790,349,Rivington St & Ridge St,40.71850211,-73.98329859,308,St James Pl & Oliver St,40.71307916,-73.99851193,39434,Customer,1969,0,2021-02-04,00:02:41.593000,2021-02-04 00:02:41.593
786,2021-02-04 00:02:59.4520,2021-02-04 00:16:05.9660,3527,5 Ave & E 126 St,40.806979999999996,-73.94174699999999,3920,E 132 St & Madison Ave,40.810224,-73.93719499999999,49663,Subscriber,2000,1,2021-02-04,00:02:59.452000,2021-02-04 00:02:59.452
436,2021-02-04 00:03:09.4550,2021-02-04 00:10:26.0700,3527,5 Ave & E 126 St,40.806979999999996,-73.94174699999999,3920,E 132 St & Madison Ave,40.810224,-73.93719499999999,38792,Subscriber,2001,1,2021-02-04,00:03:09.455000,2021-02-04 00:03:09.455
1578,2021-02-04 00:03:10.2720,2021-02-04 00:29:28.6910,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,33209,Customer,1969,0,2021-02-04,00:03:10.272000,2021-02-04 00:03:10.272
2018,2021-02-04 00:03:56.7020,2021-02-04 00:37:35.0740,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3140,1 Ave & E 78 St,40.77140426,-73.9535166,40166,Subscriber,1985,1,2021-02-04,00:03:56.702000,2021-02-04 00:03:56.702
457,2021-02-04 00:04:18.3020,2021-02-04 00:11:55.7310,261,Johnson St & Gold St,40.69474881,-73.98362464,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,36594,Subscriber,1972,1,2021-02-04,00:04:18.302000,2021-02-04 00:04:18.302
358,2021-02-04 00:04:33.9190,2021-02-04 00:10:32.8830,401,Allen St & Rivington St,40.72019576,-73.98997825,350,Clinton St & Grand St,40.71559509,-73.9870295,27931,Subscriber,1994,2,2021-02-04,00:04:33.919000,2021-02-04 00:04:33.919
364,2021-02-04 00:04:57.5520,2021-02-04 00:11:01.6680,4120,E 39 St & Lexington Ave,40.74949854602521,-73.97729203113158,492,W 33 St & 7 Ave,40.75019995,-73.99093085,36802,Subscriber,1979,1,2021-02-04,00:04:57.552000,2021-02-04 00:04:57.552
608,2021-02-04 00:05:33.7870,2021-02-04 00:15:41.9130,317,E 6 St & Avenue B,40.72453734,-73.98185424,502,Henry St & Grand St,40.714211,-73.981095,45115,Subscriber,1996,1,2021-02-04,00:05:33.787000,2021-02-04 00:05:33.787
783,2021-02-04 00:06:46.8770,2021-02-04 00:19:49.9430,3338,2 Ave & E 99 St,40.786258600000004,-73.94552579,3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,47809,Subscriber,1988,1,2021-02-04,00:06:46.877000,2021-02-04 00:06:46.877
5821,2021-02-04 00:06:47.1940,2021-02-04 01:43:49.0230,376,John St & William St,40.70862144,-74.00722156,376,John St & William St,40.70862144,-74.00722156,47744,Subscriber,1957,1,2021-02-04,00:06:47.194000,2021-02-04 00:06:47.194
175,2021-02-04 00:07:40.8420,2021-02-04 00:10:36.2020,505,6 Ave & W 33 St,40.74901271,-73.98848395,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,49373,Subscriber,1994,2,2021-02-04,00:07:40.842000,2021-02-04 00:07:40.842
1357,2021-02-04 00:07:48.8310,2021-02-04 00:30:26.1300,4084,Sheridan Ave & E 168 St,40.835334,-73.9154,4152,Fulton Ave & E 168 St,40.830471,-73.904556,34732,Customer,1993,1,2021-02-04,00:07:48.831000,2021-02-04 00:07:48.831
364,2021-02-04 00:07:49.2920,2021-02-04 00:13:53.6850,2009,Catherine St & Monroe St,40.71117444,-73.99682619,257,Lispenard St & Broadway,40.71939226,-74.00247214,37558,Customer,1969,0,2021-02-04,00:07:49.292000,2021-02-04 00:07:49.292
141,2021-02-04 00:08:00.3480,2021-02-04 00:10:21.4910,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,3141,1 Ave & E 68 St,40.76500525,-73.95818491,43920,Subscriber,1964,0,2021-02-04,00:08:00.348000,2021-02-04 00:08:00.348
488,2021-02-04 00:08:45.9440,2021-02-04 00:16:54.6850,505,6 Ave & W 33 St,40.74901271,-73.98848395,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,50002,Subscriber,1988,1,2021-02-04,00:08:45.944000,2021-02-04 00:08:45.944
766,2021-02-04 00:09:40.2790,2021-02-04 00:22:27.0650,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3496,1 Ave & E 110 St,40.7923272,-73.9383,44948,Subscriber,1993,1,2021-02-04,00:09:40.279000,2021-02-04 00:09:40.279
342,2021-02-04 00:10:22.0810,2021-02-04 00:16:04.2640,3916,Pearl St & Peck Slip,40.708484999999996,-74.002751,376,John St & William St,40.70862144,-74.00722156,47513,Customer,1969,0,2021-02-04,00:10:22.081000,2021-02-04 00:10:22.081
409,2021-02-04 00:10:37.2700,2021-02-04 00:17:27.1170,504,1 Ave & E 16 St,40.73221853,-73.98165557,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,47471,Subscriber,1968,1,2021-02-04,00:10:37.270000,2021-02-04 00:10:37.270
754,2021-02-04 00:10:48.3980,2021-02-04 00:23:22.6630,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,39838,Subscriber,1964,0,2021-02-04,00:10:48.398000,2021-02-04 00:10:48.398
1828,2021-02-04 00:11:51.5870,2021-02-04 00:42:20.2490,3116,Huron St & Franklin St,40.732659999999996,-73.95826,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,48683,Subscriber,1986,1,2021-02-04,00:11:51.587000,2021-02-04 00:11:51.587
226,2021-02-04 00:12:03.0790,2021-02-04 00:15:49.7100,3156,E 72 St & York Ave,40.76663814,-73.95348296,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,44501,Subscriber,1976,1,2021-02-04,00:12:03.079000,2021-02-04 00:12:03.079
386,2021-02-04 00:12:13.7890,2021-02-04 00:18:40.7220,3080,S 4 St & Rodney St,40.709340000000005,-73.95608,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,44854,Subscriber,1996,1,2021-02-04,00:12:13.789000,2021-02-04 00:12:13.789
650,2021-02-04 00:12:31.6490,2021-02-04 00:23:21.8490,285,Broadway & E 14 St,40.73454567,-73.99074142,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,38270,Subscriber,1983,1,2021-02-04,00:12:31.649000,2021-02-04 00:12:31.649
986,2021-02-04 00:12:37.1620,2021-02-04 00:29:03.6200,480,W 53 St & 10 Ave,40.76669671,-73.99061728,480,W 53 St & 10 Ave,40.76669671,-73.99061728,47625,Subscriber,2000,1,2021-02-04,00:12:37.162000,2021-02-04 00:12:37.162
133,2021-02-04 00:13:51.8760,2021-02-04 00:16:05.7590,349,Rivington St & Ridge St,40.71850211,-73.98329859,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,48432,Subscriber,1992,1,2021-02-04,00:13:51.876000,2021-02-04 00:13:51.876
346,2021-02-04 00:14:02.3920,2021-02-04 00:19:49.0750,3263,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,4111,E 27 St & Park Ave S,40.742751796489955,-73.98471571505071,48484,Subscriber,1999,1,2021-02-04,00:14:02.392000,2021-02-04 00:14:02.392
406,2021-02-04 00:14:57.3850,2021-02-04 00:21:44.2190,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,30396,Subscriber,1938,2,2021-02-04,00:14:57.385000,2021-02-04 00:14:57.385
580,2021-02-04 00:15:24.2960,2021-02-04 00:25:04.3090,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,39812,Subscriber,1985,1,2021-02-04,00:15:24.296000,2021-02-04 00:15:24.296
962,2021-02-04 00:16:21.1270,2021-02-04 00:32:23.4930,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,422,W 59 St & 10 Ave,40.770513,-73.988038,47957,Subscriber,1976,1,2021-02-04,00:16:21.127000,2021-02-04 00:16:21.127
904,2021-02-04 00:17:33.3250,2021-02-04 00:32:37.5840,531,Forsyth St & Broome St,40.71893904,-73.99266288,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,38988,Subscriber,1986,1,2021-02-04,00:17:33.325000,2021-02-04 00:17:33.325
286,2021-02-04 00:17:35.8210,2021-02-04 00:22:22.5700,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,50097,Subscriber,1999,1,2021-02-04,00:17:35.821000,2021-02-04 00:17:35.821
802,2021-02-04 00:17:45.6300,2021-02-04 00:31:08.2470,146,Hudson St & Reade St,40.71625008,-74.0091059,363,West Thames St,40.70834698,-74.01713445,46693,Subscriber,1966,1,2021-02-04,00:17:45.630000,2021-02-04 00:17:45.630
406,2021-02-04 00:17:55.2490,2021-02-04 00:24:41.3470,3369,E 82 St & East End Ave,40.7724607,-73.9468208,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,49681,Subscriber,1993,1,2021-02-04,00:17:55.249000,2021-02-04 00:17:55.249
